,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_cpp_researcher_1,classification_report_cpp_researcher_1,macro_f1_cpp_researcher_1,roc-auc_cpp_researcher_1,perf_predict_runtime_cpp_researcher_1,timeit_runtime_cpp_researcher_1,man_validation_samples_cpp_researcher_2,classification_report_cpp_researcher_2,macro_f1_cpp_researcher_2,roc-auc_cpp_researcher_2,perf_predict_runtime_cpp_researcher_2,timeit_runtime_cpp_researcher_2
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",34.85386895900592,24.4749248046875,693,100000,6,5416,"{""artifact"": {""precision"": 0.9821925431274346, ""recall"": 0.9519956850053938, ""f1-score"": 0.9668583949602849, ""support"": 3708}, ""text"": {""precision"": 0.9023051591657519, ""recall"": 0.9625292740046838, ""f1-score"": 0.9314447592067989, ""support"": 1708}, ""accuracy"": 0.955317577548006, ""macro avg"": {""precision"": 0.9422488511465933, ""recall"": 0.9572624795050388, ""f1-score"": 0.9491515770835419, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9569991066786616, ""recall"": 0.955317577548006, ""f1-score"": 0.9556902838327085, ""support"": 5416}}",0.9491515770835419,0.9572624795050388,0.45808169500378426,0.4664524156003608,5418,"{""artifact"": {""precision"": 0.9797165879410947, ""recall"": 0.9481043291207314, ""f1-score"": 0.963651270839027, ""support"": 3719}, ""text"": {""precision"": 0.8938977460142936, ""recall"": 0.9570335491465568, ""f1-score"": 0.9243888573052871, ""support"": 1699}, ""accuracy"": 0.9509043927648578, ""macro avg"": {""precision"": 0.9368071669776942, ""recall"": 0.952568939133644, ""f1-score"": 0.944020064072157, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9528051423091947, ""recall"": 0.9509043927648578, ""f1-score"": 0.9513391924717653, ""support"": 5418}}",0.944020064072157,0.952568939133644,0.4626047909987392,0.4621653025998967
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",32.19755087600788,24.565458984375,777,100000,7,5416,"{""artifact"": {""precision"": 0.9803105934553522, ""recall"": 0.953344120819849, ""f1-score"": 0.9666393218485098, ""support"": 3708}, ""text"": {""precision"": 0.9044198895027624, ""recall"": 0.9584309133489461, ""f1-score"": 0.9306424104604889, ""support"": 1708}, ""accuracy"": 0.9549483013293943, ""macro avg"": {""precision"": 0.9423652414790573, ""recall"": 0.9558875170843976, ""f1-score"": 0.9486408661544994, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9563775575707467, ""recall"": 0.9549483013293943, ""f1-score"": 0.9552872678140305, ""support"": 5416}}",0.9486408661544994,0.9558875170843976,0.46573694799735676,0.46433421919937246,5418,"{""artifact"": {""precision"": 0.9781284606866002, ""recall"": 0.9499865555256789, ""f1-score"": 0.9638521347701541, ""support"": 3719}, ""text"": {""precision"": 0.8970099667774086, ""recall"": 0.9535020600353149, ""f1-score"": 0.9243937232524965, ""support"": 1699}, ""accuracy"": 0.9510889627168697, ""macro avg"": {""precision"": 0.9375692137320044, ""recall"": 0.9517443077804969, ""f1-score"": 0.9441229290113253, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9526909706253753, ""recall"": 0.9510889627168697, ""f1-score"": 0.9514785945028045, ""support"": 5418}}",0.9441229290113253,0.9517443077804968,0.4688694549986394,0.4697885702000349
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",32.99423571600346,24.600830078125,379,100000,8,5416,"{""artifact"": {""precision"": 0.9833472106577852, ""recall"": 0.9555016181229773, ""f1-score"": 0.969224456298728, ""support"": 3708}, ""text"": {""precision"": 0.9089906232763376, ""recall"": 0.9648711943793911, ""f1-score"": 0.9360976995171827, ""support"": 1708}, ""accuracy"": 0.9584564254062038, ""macro avg"": {""precision"": 0.9461689169670614, ""recall"": 0.9601864062511842, ""f1-score"": 0.9526610779079554, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9598979766756004, ""recall"": 0.9584564254062038, ""f1-score"": 0.9587775396475315, ""support"": 5416}}",0.9526610779079554,0.9601864062511842,0.4614294259954477,0.46227681190066505,5418,"{""artifact"": {""precision"": 0.9808705295259218, ""recall"": 0.9513310029577844, ""f1-score"": 0.9658749658749659, ""support"": 3719}, ""text"": {""precision"": 0.9000552181115405, ""recall"": 0.9593878752207181, ""f1-score"": 0.9287749287749287, ""support"": 1699}, ""accuracy"": 0.9538575119970469, ""macro avg"": {""precision"": 0.9404628738187312, ""recall"": 0.9553594390892513, ""f1-score"": 0.9473249473249473, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9555281127497989, ""recall"": 0.9538575119970469, ""f1-score"": 0.9542409749128096, ""support"": 5418}}",0.9473249473249473,0.9553594390892513,0.46427094700629823,0.46584431560040684
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",35.96151169399673,24.3563330078125,435,100000,9,5416,"{""artifact"": {""precision"": 0.9800774764803541, ""recall"": 0.9552319309600863, ""f1-score"": 0.9674952198852772, ""support"": 3708}, ""text"": {""precision"": 0.9078801331853497, ""recall"": 0.9578454332552693, ""f1-score"": 0.9321937321937322, ""support"": 1708}, ""accuracy"": 0.9560561299852289, ""macro avg"": {""precision"": 0.9439788048328519, ""recall"": 0.9565386821076778, ""f1-score"": 0.9498444760395047, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9573091857957405, ""recall"": 0.9560561299852289, ""f1-score"": 0.9563624759825521, ""support"": 5416}}",0.9498444760395047,0.9565386821076778,0.4664636220113607,0.4638233697012765,5418,"{""artifact"": {""precision"": 0.9773480662983426, ""recall"": 0.9513310029577844, ""f1-score"": 0.9641640550483719, ""support"": 3719}, ""text"": {""precision"": 0.8993325917686318, ""recall"": 0.951736315479694, ""f1-score"": 0.9247926794395196, ""support"": 1699}, ""accuracy"": 0.9514581026208934, ""macro avg"": {""precision"": 0.9383403290334872, ""recall"": 0.9515336592187391, ""f1-score"": 0.9444783672439457, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9528836345475159, ""recall"": 0.9514581026208934, ""f1-score"": 0.9518178078797782, ""support"": 5418}}",0.9444783672439457,0.9515336592187391,0.46897837999858893,0.46860706739971647
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",73.84810171699792,36.1796572265625,592,200000,0,5416,"{""artifact"": {""precision"": 0.9831584759801215, ""recall"": 0.9603559870550162, ""f1-score"": 0.9716234652114598, ""support"": 3708}, ""text"": {""precision"": 0.9180602006688964, ""recall"": 0.9642857142857143, ""f1-score"": 0.9406053683609367, ""support"": 1708}, ""accuracy"": 0.9615952732644018, ""macro avg"": {""precision"": 0.9506093383245089, ""recall"": 0.9623208506703653, ""f1-score"": 0.9561144167861982, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9626289607970395, ""recall"": 0.9615952732644018, ""f1-score"": 0.9618415395429419, ""support"": 5416}}",0.9561144167861982,0.9623208506703653,0.46915565300150774,0.4683820813006605,5418,"{""artifact"": {""precision"": 0.9795974634684312, ""recall"": 0.9553643452541005, ""f1-score"": 0.9673291587258372, ""support"": 3719}, ""text"": {""precision"": 0.9073143495254048, ""recall"": 0.9564449676280165, ""f1-score"": 0.9312320916905444, ""support"": 1699}, ""accuracy"": 0.955703211517165, ""macro avg"": {""precision"": 0.943455906496918, ""recall"": 0.9559046564410585, ""f1-score"": 0.9492806252081909, ""support"": 5418}, ""weighted avg"": {""precision"": 0.956930610277364, ""recall"": 0.955703211517165, ""f1-score"": 0.9560096834779667, ""support"": 5418}}",0.9492806252081909,0.9559046564410584,0.4708409250015393,0.47088598940026716
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",75.49739654999576,35.9495908203125,194,200000,1,5416,"{""artifact"": {""precision"": 0.9820044296788483, ""recall"": 0.9565803667745415, ""f1-score"": 0.9691256830601093, ""support"": 3708}, ""text"": {""precision"": 0.9107538802660754, ""recall"": 0.961943793911007, ""f1-score"": 0.9356492027334852, ""support"": 1708}, ""accuracy"": 0.9582717872968981, ""macro avg"": {""precision"": 0.9463791549724618, ""recall"": 0.9592620803427743, ""f1-score"": 0.9523874428967972, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9595347217030329, ""recall"": 0.9582717872968981, ""f1-score"": 0.9585684769305165, ""support"": 5416}}",0.9523874428967972,0.9592620803427743,0.4672127670055488,0.46679674269980753,5418,"{""artifact"": {""precision"": 0.9792588495575221, ""recall"": 0.9521376714170476, ""f1-score"": 0.9655078391274711, ""support"": 3719}, ""text"": {""precision"": 0.9012208657047724, ""recall"": 0.9558563861094762, ""f1-score"": 0.927734932876321, ""support"": 1699}, ""accuracy"": 0.9533038021410114, ""macro avg"": {""precision"": 0.9402398576311473, ""recall"": 0.953997028763262, ""f1-score"": 0.946621386001896, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9547873592352959, ""recall"": 0.9533038021410114, ""f1-score"": 0.9536628469309586, ""support"": 5418}}",0.946621386001896,0.9539970287632619,0.4688223069970263,0.4694941188005032
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",83.2715867220104,35.953517578125,659,200000,2,5416,"{""artifact"": {""precision"": 0.9805986696230599, ""recall"": 0.9541531823085221, ""f1-score"": 0.9671951886276653, ""support"": 3708}, ""text"": {""precision"": 0.9059734513274337, ""recall"": 0.9590163934426229, ""f1-score"": 0.9317406143344711, ""support"": 1708}, ""accuracy"": 0.9556868537666174, ""macro avg"": {""precision"": 0.9432860604752468, ""recall"": 0.9565847878755724, ""f1-score"": 0.9494679014810682, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9570647196878808, ""recall"": 0.9556868537666174, ""f1-score"": 0.9560141670448041, ""support"": 5416}}",0.9494679014810682,0.9565847878755724,0.4690286550030578,0.46738421990012285,5418,"{""artifact"": {""precision"": 0.9784172661870504, ""recall"": 0.9507932239849421, ""f1-score"": 0.9644074730669575, ""support"": 3719}, ""text"": {""precision"": 0.8985587583148559, ""recall"": 0.9540906415538553, ""f1-score"": 0.9254924350556666, ""support"": 1699}, ""accuracy"": 0.9518272425249169, ""macro avg"": {""precision"": 0.9384880122509531, ""recall"": 0.9524419327693987, ""f1-score"": 0.944949954061312, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9533748880263161, ""recall"": 0.9518272425249169, ""f1-score"": 0.9522043262265768, ""support"": 5418}}",0.944949954061312,0.9524419327693987,0.47586632300226483,0.4768032490988844
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",91.56596763599373,35.9447939453125,444,200000,3,5416,"{""artifact"": {""precision"": 0.9791492910758965, ""recall"": 0.9498381877022654, ""f1-score"": 0.9642710472279261, ""support"": 3708}, ""text"": {""precision"": 0.8977460142935679, ""recall"": 0.9560889929742389, ""f1-score"": 0.9259994329458463, ""support"": 1708}, ""accuracy"": 0.9518094534711965, ""macro avg"": {""precision"": 0.9384476526847323, ""recall"": 0.9529635903382521, ""f1-score"": 0.9451352400868862, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9534777998011148, ""recall"": 0.9518094534711965, ""f1-score"": 0.9522016385880088, ""support"": 5416}}",0.9451352400868862,0.9529635903382522,0.4693665079976199,0.46985992420086403,5418,"{""artifact"": {""precision"": 0.9764019988895059, ""recall"": 0.9456843237429416, ""f1-score"": 0.9607977052315257, ""support"": 3719}, ""text"": {""precision"": 0.8887665198237885, ""recall"": 0.949970570924073, ""f1-score"": 0.9183499288762446, ""support"": 1699}, ""accuracy"": 0.9470284237726099, ""macro avg"": {""precision"": 0.9325842593566471, ""recall"": 0.9478274473335073, ""f1-score"": 0.9395738170538852, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9489208842839958, ""recall"": 0.9470284237726099, ""f1-score"": 0.9474867469392366, ""support"": 5418}}",0.9395738170538852,0.9478274473335073,0.47689652699045837,0.47334388220042456
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",75.41293796899845,35.865912109375,789,200000,4,5416,"{""artifact"": {""precision"": 0.9827777777777778, ""recall"": 0.9541531823085221, ""f1-score"": 0.9682539682539683, ""support"": 3708}, ""text"": {""precision"": 0.9063876651982379, ""recall"": 0.9637002341920374, ""f1-score"": 0.9341657207718501, ""support"": 1708}, ""accuracy"": 0.9571639586410635, ""macro avg"": {""precision"": 0.9445827214880078, ""recall"": 0.9589267082502797, ""f1-score"": 0.9512098445129091, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9586872474443482, ""recall"": 0.9571639586410635, ""f1-score"": 0.9575038340775543, ""support"": 5416}}",0.9512098445129091,0.9589267082502798,0.48127322900108993,0.4710701729010907,5418,"{""artifact"": {""precision"": 0.9803051317614424, ""recall"": 0.9502554450121, ""f1-score"": 0.9650464227198252, ""support"": 3719}, ""text"": {""precision"": 0.8979591836734694, ""recall"": 0.9582107121836374, ""f1-score"": 0.9271070615034169, ""support"": 1699}, ""accuracy"": 0.952750092284976, ""macro avg"": {""precision"": 0.9391321577174558, ""recall"": 0.9542330785978688, ""f1-score"": 0.9460767421116211, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9544827312812899, ""recall"": 0.952750092284976, ""f1-score"": 0.953149232851483, ""support"": 5418}}",0.9460767421116211,0.9542330785978687,0.4727958330040565,0.47701950680057054
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",68.7720803530101,35.9195791015625,856,200000,5,5416,"{""artifact"": {""precision"": 0.981924360400445, ""recall"": 0.9522653721682848, ""f1-score"": 0.9668674698795182, ""support"": 3708}, ""text"": {""precision"": 0.9027472527472528, ""recall"": 0.961943793911007, ""f1-score"": 0.93140589569161, ""support"": 1708}, ""accuracy"": 0.955317577548006, ""macro avg"": {""precision"": 0.9423358065738489, ""recall"": 0.9571045830396459, ""f1-score"": 0.9491366827855641, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9569549180312329, ""recall"": 0.955317577548006, ""f1-score"": 0.9556842407966254, ""support"": 5416}}",0.9491366827855641,0.9571045830396459,0.4686423190141795,0.47203823230083797,5418,"{""artifact"": {""precision"": 0.9797334813992227, ""recall"": 0.9489109975799946, ""f1-score"": 0.9640759459090288, ""support"": 3719}, ""text"": {""precision"": 0.8953744493392071, ""recall"": 0.9570335491465568, ""f1-score"": 0.9251778093883357, ""support"": 1699}, ""accuracy"": 0.9514581026208934, ""macro avg"": {""precision"": 0.9375539653692149, ""recall"": 0.9529722733632757, ""f1-score"": 0.9446268776486823, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9532798092932857, ""recall"": 0.9514581026208934, ""f1-score"": 0.9518780991115652, ""support"": 5418}}",0.9446268776486823,0.9529722733632757,0.4707484209939139,0.4713512232992798
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",386.1266105340037,35.909193359375,553,200000,6,5416,"{""artifact"": {""precision"": 0.983906770255272, ""recall"": 0.9563106796116505, ""f1-score"": 0.9699124726477024, ""support"": 3708}, ""text"": {""precision"": 0.9105960264900662, ""recall"": 0.9660421545667447, ""f1-score"": 0.9375, ""support"": 1708}, ""accuracy"": 0.9593796159527327, ""macro avg"": {""precision"": 0.9472513983726691, ""recall"": 0.9611764170891977, ""f1-score"": 0.9537062363238512, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9607873554932758, ""recall"": 0.9593796159527327, ""f1-score"": 0.9596908139914476, ""support"": 5416}}",0.9537062363238512,0.9611764170891975,0.4733391719928477,0.4730811672998243,5418,"{""artifact"": {""precision"": 0.982281284606866, ""recall"": 0.9540198978219951, ""f1-score"": 0.9679443459282498, ""support"": 3719}, ""text"": {""precision"": 0.9053156146179402, ""recall"": 0.9623307828134197, ""f1-score"": 0.9329529243937231, ""support"": 1699}, ""accuracy"": 0.956626061277224, ""macro avg"": {""precision"": 0.9437984496124031, ""recall"": 0.9581753403177073, ""f1-score"": 0.9504486351609864, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9581460551289802, ""recall"": 0.956626061277224, ""f1-score"": 0.9569715838043736, ""support"": 5418}}",0.9504486351609864,0.9581753403177073,0.47085872800380457,0.4740970334009035
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",233.2877104729996,36.0027841796875,681,200000,7,5416,"{""artifact"": {""precision"": 0.9798842656379168, ""recall"": 0.9590075512405609, ""f1-score"": 0.9693335150606515, ""support"": 3708}, ""text"": {""precision"": 0.91494124230554, ""recall"": 0.9572599531615925, ""f1-score"": 0.9356223175965666, ""support"": 1708}, ""accuracy"": 0.9584564254062038, ""macro avg"": {""precision"": 0.9474127539717283, ""recall"": 0.9581337522010767, ""f1-score"": 0.952477916328609, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9594037110124183, ""recall"": 0.9584564254062038, ""f1-score"": 0.9587022880908109, ""support"": 5416}}",0.952477916328609,0.9581337522010765,0.4721621639910154,0.4712800267996499,5418,"{""artifact"": {""precision"": 0.9777043765483072, ""recall"": 0.9550954557676795, ""f1-score"": 0.9662676822633297, ""support"": 3719}, ""text"": {""precision"": 0.9064425770308123, ""recall"": 0.9523248969982343, ""f1-score"": 0.9288174512055111, ""support"": 1699}, ""accuracy"": 0.9542266519010705, ""macro avg"": {""precision"": 0.9420734767895598, ""recall"": 0.953710176382957, ""f1-score"": 0.9475425667344204, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9553577915759512, ""recall"": 0.9542266519010705, ""f1-score"": 0.954523875957085, ""support"": 5418}}",0.9475425667344204,0.953710176382957,0.4719266920001246,0.474299465099466
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",81.4611118449975,35.761455078125,519,200000,8,5416,"{""artifact"": {""precision"": 0.9830367074527252, ""recall"": 0.953344120819849, ""f1-score"": 0.9679627601314348, ""support"": 3708}, ""text"": {""precision"": 0.904945054945055, ""recall"": 0.9642857142857143, ""f1-score"": 0.9336734693877552, ""support"": 1708}, ""accuracy"": 0.956794682422452, ""macro avg"": {""precision"": 0.9439908811988901, ""recall"": 0.9588149175527816, ""f1-score"": 0.950818114759595, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9584095762704686, ""recall"": 0.956794682422452, ""f1-score"": 0.9571492245719434, ""support"": 5416}}",0.950818114759595,0.9588149175527817,0.47486126799776684,0.4701584463007748,5418,"{""artifact"": {""precision"": 0.9808439755691283, ""recall"": 0.9499865555256789, ""f1-score"": 0.96516869280153, ""support"": 3719}, ""text"": {""precision"": 0.8975770925110133, ""recall"": 0.9593878752207181, ""f1-score"": 0.9274537695590328, ""support"": 1699}, ""accuracy"": 0.9529346622369879, ""macro avg"": {""precision"": 0.9392105340400707, ""recall"": 0.9546872153731985, ""f1-score"": 0.9463112311802814, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9547327842963823, ""recall"": 0.9529346622369879, ""f1-score"": 0.9533418831690083, ""support"": 5418}}",0.9463112311802814,0.9546872153731985,0.47681655699852854,0.4742963814001996
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",245.88031216200034,35.8829775390625,903,200000,9,5416,"{""artifact"": {""precision"": 0.9822271591224659, ""recall"": 0.9538834951456311, ""f1-score"": 0.967847858804214, ""support"": 3708}, ""text"": {""precision"": 0.9057851239669421, ""recall"": 0.9625292740046838, ""f1-score"": 0.9332954868010218, ""support"": 1708}, ""accuracy"": 0.9566100443131462, ""macro avg"": {""precision"": 0.9440061415447041, ""recall"": 0.9582063845751574, ""f1-score"": 0.9505716728026179, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9581202543873044, ""recall"": 0.9566100443131462, ""f1-score"": 0.9569513574413165, ""support"": 5416}}",0.9505716728026179,0.9582063845751575,0.46877870500611607,0.46925111890013793,5418,"{""artifact"": {""precision"": 0.9808758314855875, ""recall"": 0.9515998924442054, ""f1-score"": 0.9660161048177971, ""support"": 3719}, ""text"": {""precision"": 0.9005524861878453, ""recall"": 0.9593878752207181, ""f1-score"": 0.9290396124251924, ""support"": 1699}, ""accuracy"": 0.9540420819490587, ""macro avg"": {""precision"": 0.9407141588367165, ""recall"": 0.9554938838324618, ""f1-score"": 0.9475278586214948, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9556876875836194, ""recall"": 0.9540420819490587, ""f1-score"": 0.9544208555422277, ""support"": 5418}}",0.9475278586214948,0.9554938838324617,0.4764912770042429,0.4741163817001507
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",192.48755040099786,47.7172099609375,1000,400000,0,5416,"{""artifact"": {""precision"": 0.9831584759801215, ""recall"": 0.9603559870550162, ""f1-score"": 0.9716234652114598, ""support"": 3708}, ""text"": {""precision"": 0.9180602006688964, ""recall"": 0.9642857142857143, ""f1-score"": 0.9406053683609367, ""support"": 1708}, ""accuracy"": 0.9615952732644018, ""macro avg"": {""precision"": 0.9506093383245089, ""recall"": 0.9623208506703653, ""f1-score"": 0.9561144167861982, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9626289607970395, ""recall"": 0.9615952732644018, ""f1-score"": 0.9618415395429419, ""support"": 5416}}",0.9561144167861982,0.9623208506703653,0.4726235300040571,0.4793628776998958,5418,"{""artifact"": {""precision"": 0.980154355016538, ""recall"": 0.9561710137133638, ""f1-score"": 0.9680141554375936, ""support"": 3719}, ""text"": {""precision"": 0.9089385474860335, ""recall"": 0.9576221306650972, ""f1-score"": 0.9326454571510462, ""support"": 1699}, ""accuracy"": 0.956626061277224, ""macro avg"": {""precision"": 0.9445464512512858, ""recall"": 0.9568965721892304, ""f1-score"": 0.95032980629432, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9578221924114573, ""recall"": 0.956626061277224, ""f1-score"": 0.9569230852292429, ""support"": 5418}}",0.95032980629432,0.9568965721892304,0.47324197999842,0.4739950579009019
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",192.41725124799996,47.783546875,908,400000,1,5416,"{""artifact"": {""precision"": 0.9792817679558011, ""recall"": 0.9560409924487594, ""f1-score"": 0.9675218340611355, ""support"": 3708}, ""text"": {""precision"": 0.9092427616926503, ""recall"": 0.9560889929742389, ""f1-score"": 0.9320776255707762, ""support"": 1708}, ""accuracy"": 0.9560561299852289, ""macro avg"": {""precision"": 0.9442622648242257, ""recall"": 0.9560649927114991, ""f1-score"": 0.9497997298159558, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9571941345183081, ""recall"": 0.9560561299852289, ""f1-score"": 0.956344081457455, ""support"": 5416}}",0.9497997298159558,0.9560649927114991,0.4724117820005631,0.47241063520050375,5418,"{""artifact"": {""precision"": 0.9768275862068966, ""recall"": 0.9521376714170476, ""f1-score"": 0.9643246187363835, ""support"": 3719}, ""text"": {""precision"": 0.9007250418293363, ""recall"": 0.9505591524426134, ""f1-score"": 0.9249713631156931, ""support"": 1699}, ""accuracy"": 0.9516426725729051, ""macro avg"": {""precision"": 0.9387763140181165, ""recall"": 0.9513484119298306, ""f1-score"": 0.9446479909260384, ""support"": 5418}, ""weighted avg"": {""precision"": 0.952963019411497, ""recall"": 0.9516426725729051, ""f1-score"": 0.9519840537124719, ""support"": 5418}}",0.9446479909260384,0.9513484119298306,0.4744485440023709,0.478576214700297
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",190.95467121999536,47.619599609375,945,400000,2,5416,"{""artifact"": {""precision"": 0.9823788546255506, ""recall"": 0.9622437971952535, ""f1-score"": 0.9722070844686648, ""support"": 3708}, ""text"": {""precision"": 0.92152466367713, ""recall"": 0.9625292740046838, ""f1-score"": 0.9415807560137457, ""support"": 1708}, ""accuracy"": 0.9623338257016248, ""macro avg"": {""precision"": 0.9519517591513403, ""recall"": 0.9623865355999687, ""f1-score"": 0.9568939202412052, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9631877619113884, ""recall"": 0.9623338257016248, ""f1-score"": 0.9625487076220988, ""support"": 5416}}",0.9568939202412052,0.9623865355999687,0.473076559996116,0.47816208570002344,5418,"{""artifact"": {""precision"": 0.9796535606268902, ""recall"": 0.9580532401183114, ""f1-score"": 0.9687330070690593, ""support"": 3719}, ""text"": {""precision"": 0.9124087591240876, ""recall"": 0.9564449676280165, ""f1-score"": 0.9339080459770115, ""support"": 1699}, ""accuracy"": 0.9575489110372831, ""macro avg"": {""precision"": 0.9460311598754889, ""recall"": 0.9572491038731639, ""f1-score"": 0.9513205265230353, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9585666433597692, ""recall"": 0.9575489110372831, ""f1-score"": 0.9578124443345837, ""support"": 5418}}",0.9513205265230353,0.957249103873164,0.4715630400023656,0.47429940500005613
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",346.2308724409959,47.658892578125,421,400000,3,5416,"{""artifact"": {""precision"": 0.9807056229327453, ""recall"": 0.959546925566343, ""f1-score"": 0.9700109051254089, ""support"": 3708}, ""text"": {""precision"": 0.9161073825503355, ""recall"": 0.9590163934426229, ""f1-score"": 0.9370709382151029, ""support"": 1708}, ""accuracy"": 0.9593796159527327, ""macro avg"": {""precision"": 0.9484065027415405, ""recall"": 0.959281659504483, ""f1-score"": 0.953540921670256, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9603337997102276, ""recall"": 0.9593796159527327, ""f1-score"": 0.959622894881169, ""support"": 5416}}",0.953540921670256,0.959281659504483,0.47388191099162214,0.47417510480008784,5418,"{""artifact"": {""precision"": 0.9779796311588219, ""recall"": 0.9553643452541005, ""f1-score"": 0.9665397170837867, ""support"": 3719}, ""text"": {""precision"": 0.9070028011204482, ""recall"": 0.9529134785167745, ""f1-score"": 0.9293915040183697, ""support"": 1699}, ""accuracy"": 0.9545957918050941, ""macro avg"": {""precision"": 0.942491216139635, ""recall"": 0.9541389118854375, ""f1-score"": 0.9479656105510782, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9557224081549096, ""recall"": 0.9545957918050941, ""f1-score"": 0.9548906188929149, ""support"": 5418}}",0.9479656105510782,0.9541389118854374,0.4782982379983878,0.4772496717007016
